         t             x1             x2             v1             v2             p1             p2
 17.110000       0.060502       0.075340       0.171169      -0.299613       0.171169      -0.599225
 17.115000       0.061356       0.073841       0.170431      -0.299843       0.170431      -0.599687
 17.120000       0.062206       0.072342       0.169684      -0.300066       0.169684      -0.600133
 17.125000       0.063053       0.070841       0.168930      -0.300282       0.168930      -0.600563
 17.130000       0.063896       0.069339       0.168169      -0.300489       0.168169      -0.600979
 17.135000       0.064734       0.067836       0.167399      -0.300689       0.167399      -0.601379
 17.140000       0.065570       0.066332       0.166623      -0.300882       0.166623      -0.601764
 17.145000       0.066401       0.064827       0.165838      -0.301066       0.165838      -0.602133
 17.150000       0.067228       0.063321       0.165046      -0.301244       0.165046      -0.602487
 17.155000       0.068051       0.061815       0.164247      -0.301413       0.164247      -0.602826
 17.160000       0.068870       0.060307       0.163440      -0.301575       0.163440      -0.603149
 17.165000       0.069686       0.058799       0.162626      -0.301729       0.162626      -0.603458
 17.170000       0.070497       0.057290       0.161804      -0.301875       0.161804      -0.603751
 17.175000       0.071304       0.055780       0.160976      -0.302014       0.160976      -0.604028
 17.180000       0.072106       0.054270       0.160140      -0.302145       0.160140      -0.604290
 17.185000       0.072905       0.052759       0.159296      -0.302269       0.159296      -0.604538
 17.190000       0.073699       0.051247       0.158446      -0.302385       0.158446      -0.604769
 17.195000       0.074489       0.049735       0.157589      -0.302493       0.157589      -0.604986
 17.200000       0.075275       0.048222       0.156724      -0.302593       0.156724      -0.605187
 17.205000       0.076057       0.046709       0.155853      -0.302686       0.155853      -0.605373
 17.210000       0.076834       0.045195       0.154974      -0.302772       0.154974      -0.605544
 17.215000       0.077606       0.043681       0.154089      -0.302850       0.154089      -0.605699
 17.220000       0.078375       0.042167       0.153197      -0.302920       0.153197      -0.605839
 17.225000       0.079138       0.040652       0.152298      -0.302982       0.152298      -0.605964
 17.230000       0.079898       0.039137       0.151392      -0.303037       0.151392      -0.606074
 17.235000       0.080652       0.037622       0.150480      -0.303084       0.150480      -0.606168
 17.240000       0.081402       0.036106       0.149561      -0.303124       0.149561      -0.606248
 17.245000       0.082148       0.034590       0.148635      -0.303156       0.148635      -0.606312
 17.250000       0.082889       0.033075       0.147703      -0.303180       0.147703      -0.606361
 17.255000       0.083625       0.031559       0.146764      -0.303197       0.146764      -0.606394
 17.260000       0.084356       0.030043       0.145819      -0.303206       0.145819      -0.606413
 17.265000       0.085083       0.028527       0.144868      -0.303208       0.144868      -0.606416
 17.270000       0.085805       0.027011       0.143910      -0.303202       0.143910      -0.606404
 17.275000       0.086522       0.025495       0.142946      -0.303189       0.142946      -0.606377
 17.280000       0.087234       0.023979       0.141975      -0.303168       0.141975      -0.606335
 17.285000       0.087942       0.022463       0.140998      -0.303139       0.140998      -0.606278
 17.290000       0.088644       0.020947       0.140016      -0.303103       0.140016      -0.606206
 17.295000       0.089342       0.019432       0.139027      -0.303059       0.139027      -0.606118
 17.300000       0.090035       0.017917       0.138032      -0.303008       0.138032      -0.606016
 17.305000       0.090722       0.016402       0.137031      -0.302949       0.137031      -0.605898
 17.310000       0.091405       0.014887       0.136024      -0.302883       0.136024      -0.605766
 17.315000       0.092083       0.013373       0.135011      -0.302809       0.135011      -0.605618
 17.320000       0.092755       0.011859       0.133993      -0.302728       0.133993      -0.605455
 17.325000       0.093422       0.010346       0.132968      -0.302639       0.132968      -0.605277
 17.330000       0.094085       0.008833       0.131938      -0.302542       0.131938      -0.605085
 17.335000       0.094742       0.007320       0.130902      -0.302438       0.130902      -0.604877
 17.340000       0.095394       0.005808       0.129861      -0.302327       0.129861      -0.604654
 17.345000       0.096040       0.004297       0.128814      -0.302208       0.128814      -0.604417
 17.350000       0.096682       0.002786       0.127762      -0.302082       0.127762      -0.604164
 17.355000       0.097318       0.001276       0.126704      -0.301948       0.126704      -0.603896
 17.360000       0.097949      -0.000233       0.125640      -0.301807       0.125640      -0.603614
 17.365000       0.098574      -0.001742       0.124572      -0.301658       0.124572      -0.603317
 17.370000       0.099195      -0.003250       0.123498      -0.301502       0.123498      -0.603005
 17.375000       0.099809      -0.004757       0.122419      -0.301339       0.122419      -0.602677
 17.380000       0.100419      -0.006263       0.121334      -0.301168       0.121334      -0.602336
 17.385000       0.101023      -0.007768       0.120245      -0.300989       0.120245      -0.601979
 17.390000       0.101621      -0.009273       0.119150      -0.300804       0.119150      -0.601607
 17.395000       0.102214      -0.010776       0.118051      -0.300611       0.118051      -0.601221
 17.400000       0.102802      -0.012279       0.116946      -0.300410       0.116946      -0.600820
 17.405000       0.103384      -0.013781       0.115837      -0.300202       0.115837      -0.600405
 17.410000       0.103960      -0.015281       0.114722      -0.299987       0.114722      -0.599974
 17.415000       0.104531      -0.016780       0.113603      -0.299764       0.113603      -0.599529
 17.420000       0.105096      -0.018279       0.112479      -0.299535       0.112479      -0.599069
 17.425000       0.105656      -0.019776       0.111351      -0.299297       0.111351      -0.598595
 17.430000       0.106210      -0.021272       0.110218      -0.299053       0.110218      -0.598106
 17.435000       0.106758      -0.022766       0.109080      -0.298801       0.109080      -0.597602
 17.440000       0.107300      -0.024260       0.107938      -0.298542       0.107938      -0.597084
 17.445000       0.107837      -0.025752       0.106791      -0.298275       0.106791      -0.596551
 17.450000       0.108368      -0.027242       0.105640      -0.298002       0.105640      -0.596003
 17.455000       0.108894      -0.028732       0.104485      -0.297721       0.104485      -0.595442
 17.460000       0.109413      -0.030220       0.103325      -0.297433       0.103325      -0.594865
 17.465000       0.109927      -0.031706       0.102161      -0.297137       0.102161      -0.594274
 17.470000       0.110435      -0.033191       0.100993      -0.296835       0.100993      -0.593669
 17.475000       0.110937      -0.034674       0.099821      -0.296525       0.099821      -0.593049
 17.480000       0.111433      -0.036156       0.098645      -0.296208       0.098645      -0.592415
 17.485000       0.111923      -0.037636       0.097464      -0.295883       0.097464      -0.591767
 17.490000       0.112408      -0.039115       0.096280      -0.295552       0.096280      -0.591104
 17.495000       0.112886      -0.040592       0.095092      -0.295213       0.095092      -0.590427
 17.500000       0.113358      -0.042067       0.093900      -0.294868       0.093900      -0.589736
 17.505000       0.113825      -0.043541       0.092705      -0.294515       0.092705      -0.589030
 17.510000       0.114286      -0.045012       0.091505      -0.294155       0.091505      -0.588310
 17.515000       0.114740      -0.046482       0.090302      -0.293788       0.090302      -0.587576
 17.520000       0.115189      -0.047950       0.089096      -0.293414       0.089096      -0.586828
 17.525000       0.115631      -0.049416       0.087886      -0.293033       0.087886      -0.586065
 17.530000       0.116067      -0.050880       0.086672      -0.292644       0.086672      -0.585289
