         t             x1             x2             v1             v2             p1             p2
  5.290000       0.178973      -0.219324      -0.606118       0.348715      -0.606118       0.697431
  5.295000       0.175900      -0.217558      -0.622854       0.357544      -0.622854       0.715087
  5.300000       0.172745      -0.215748      -0.639324       0.366258      -0.639324       0.732516
  5.305000       0.169508      -0.213896      -0.655521       0.374856      -0.655521       0.749711
  5.310000       0.166190      -0.212000      -0.671440       0.383334      -0.671440       0.766668
  5.315000       0.162794      -0.210062      -0.687074       0.391690      -0.687074       0.783380
  5.320000       0.159320      -0.208083      -0.702419       0.399922      -0.702419       0.799844
  5.325000       0.155770      -0.206063      -0.717468       0.408026      -0.717468       0.816053
  5.330000       0.152146      -0.204003      -0.732217       0.416001      -0.732217       0.832003
  5.335000       0.148448      -0.201904      -0.746661       0.423844      -0.746661       0.847688
  5.340000       0.144679      -0.199765      -0.760794       0.431552      -0.760794       0.863104
  5.345000       0.140841      -0.197588      -0.774611       0.439124      -0.774611       0.878247
  5.350000       0.136934      -0.195374      -0.788109       0.446556      -0.788109       0.893111
  5.355000       0.132960      -0.193123      -0.801282       0.453846      -0.801282       0.907693
  5.360000       0.128922      -0.190836      -0.814126       0.460994      -0.814126       0.921987
  5.365000       0.124820      -0.188513      -0.826637       0.467995      -0.826637       0.935990
  5.370000       0.120656      -0.186156      -0.838811       0.474849      -0.838811       0.949698
  5.375000       0.116432      -0.183765      -0.850644       0.481553      -0.850644       0.963106
  5.380000       0.112150      -0.181341      -0.862133       0.488105      -0.862133       0.976210
  5.385000       0.107811      -0.178884      -0.873273       0.494504      -0.873273       0.989008
  5.390000       0.103418      -0.176396      -0.884062       0.500747      -0.884062       1.001494
  5.395000       0.098971      -0.173877      -0.894497       0.506833      -0.894497       1.013667
  5.400000       0.094473      -0.171328      -0.904574       0.512761      -0.904574       1.025521
  5.405000       0.089926      -0.168750      -0.914290       0.518527      -0.914290       1.037055
  5.410000       0.085331      -0.166143      -0.923643       0.524132      -0.923643       1.048264
  5.415000       0.080690      -0.163509      -0.932631       0.529573      -0.932631       1.059146
  5.420000       0.076005      -0.160848      -0.941250       0.534849      -0.941250       1.069698
  5.425000       0.071278      -0.158160      -0.949499       0.539959      -0.949499       1.079918
  5.430000       0.066511      -0.155448      -0.957376       0.544901      -0.957376       1.089801
  5.435000       0.061705      -0.152712      -0.964879       0.549673      -0.964879       1.099347
  5.440000       0.056863      -0.149952      -0.972005       0.554276      -0.972005       1.108552
  5.445000       0.051986      -0.147169      -0.978754       0.558707      -0.978754       1.117414
  5.450000       0.047076      -0.144365      -0.985124       0.562966      -0.985124       1.125932
  5.455000       0.042135      -0.141540      -0.991114       0.567051      -0.991114       1.134102
  5.460000       0.037166      -0.138695      -0.996723       0.570962      -0.996723       1.141924
  5.465000       0.032169      -0.135831      -1.001949       0.574698      -1.001949       1.149396
  5.470000       0.027147      -0.132948      -1.006792       0.578257      -1.006792       1.156515
  5.475000       0.022101      -0.130048      -1.011251       0.581640      -1.011251       1.163280
  5.480000       0.017035      -0.127132      -1.015327       0.584845      -1.015327       1.169691
  5.485000       0.011949      -0.124200      -1.019017       0.587872      -1.019017       1.175745
  5.490000       0.006845      -0.121254      -1.022323       0.590721      -1.022323       1.181442
  5.495000       0.001726      -0.118293      -1.025244       0.593390      -1.025244       1.186780
  5.500000      -0.003407      -0.115320      -1.027781       0.595880      -1.027781       1.191759
  5.505000      -0.008551      -0.112335      -1.029933       0.598189      -1.029933       1.196378
  5.510000      -0.013705      -0.109338      -1.031700       0.600318      -1.031700       1.200637
  5.515000      -0.018867      -0.106332      -1.033085       0.602267      -1.033085       1.204534
  5.520000      -0.024035      -0.103316      -1.034086       0.604035      -1.034086       1.208070
  5.525000      -0.029208      -0.100292      -1.034704       0.605622      -1.034704       1.211244
  5.530000      -0.034382      -0.097260      -1.034942       0.607028      -1.034942       1.214056
  5.535000      -0.039556      -0.094222      -1.034799       0.608254      -1.034799       1.216507
  5.540000      -0.044729      -0.091178      -1.034277       0.609298      -1.034277       1.218596
  5.545000      -0.049899      -0.088129      -1.033377       0.610162      -1.033377       1.220324
  5.550000      -0.055062      -0.085077      -1.032101       0.610845      -1.032101       1.221690
  5.555000      -0.060219      -0.082021      -1.030450       0.611348      -1.030450       1.222696
  5.560000      -0.065366      -0.078963      -1.028426       0.611671      -1.028426       1.223342
  5.565000      -0.070503      -0.075905      -1.026030       0.611815      -1.026030       1.223629
  5.570000      -0.075626      -0.072846      -1.023264       0.611779      -1.023264       1.223558
  5.575000      -0.080735      -0.069787      -1.020131       0.611565      -1.020131       1.223130
  5.580000      -0.085827      -0.066730      -1.016632       0.611172      -1.016632       1.222345
  5.585000      -0.090900      -0.063676      -1.012770       0.610603      -1.012770       1.221205
  5.590000      -0.095954      -0.060624      -1.008547       0.609856      -1.008547       1.219712
  5.595000      -0.100985      -0.057577      -1.003966       0.608933      -1.003966       1.217866
  5.600000      -0.105993      -0.054535      -0.999028       0.607835      -0.999028       1.215670
  5.605000      -0.110975      -0.051499      -0.993737       0.606562      -0.993737       1.213125
  5.610000      -0.115930      -0.048470      -0.988095       0.605116      -0.988095       1.210232
  5.615000      -0.120855      -0.045448      -0.982105       0.603497      -0.982105       1.206994
  5.620000      -0.125750      -0.042435      -0.975771       0.601707      -0.975771       1.203413
  5.625000      -0.130612      -0.039432      -0.969094       0.599745      -0.969094       1.199491
  5.630000      -0.135440      -0.036438      -0.962079       0.597615      -0.962079       1.195229
  5.635000      -0.140233      -0.033456      -0.954727       0.595316      -0.954727       1.190631
  5.640000      -0.144987      -0.030485      -0.947044       0.592849      -0.947044       1.185699
  5.645000      -0.149702      -0.027528      -0.939031       0.590217      -0.939031       1.180434
  5.650000      -0.154377      -0.024583      -0.930692       0.587420      -0.930692       1.174841
  5.655000      -0.159009      -0.021654      -0.922032       0.584460      -0.922032       1.168921
  5.660000      -0.163597      -0.018739      -0.913052       0.581339      -0.913052       1.162677
  5.665000      -0.168139      -0.015841      -0.903758       0.578056      -0.903758       1.156113
  5.670000      -0.172634      -0.012959      -0.894153       0.574615      -0.894153       1.149231
  5.675000      -0.177080      -0.010095      -0.884240       0.571017      -0.884240       1.142034
  5.680000      -0.181476      -0.007249      -0.874024       0.567263      -0.874024       1.134526
  5.685000      -0.185820      -0.004422      -0.863508       0.563355      -0.863508       1.126709
  5.690000      -0.190110      -0.001616      -0.852697       0.559294      -0.852697       1.118588
  5.695000      -0.194346       0.001170      -0.841594       0.555083      -0.841594       1.110165
  5.700000      -0.198526       0.003935      -0.830203       0.550722      -0.830203       1.101445
  5.705000      -0.202648       0.006677      -0.818530       0.546215      -0.818530       1.092430
  5.710000      -0.206711       0.009397      -0.806577       0.541563      -0.806577       1.083125
  5.715000      -0.210713       0.012093      -0.794350       0.536767      -0.794350       1.073534
  5.720000      -0.214654       0.014764      -0.781853       0.531830      -0.781853       1.063659
  5.725000      -0.218531       0.017411      -0.769089       0.526753      -0.769089       1.053506
  5.730000      -0.222344       0.020032      -0.756065       0.521539      -0.756065       1.043078
  5.735000      -0.226091       0.022626      -0.742783       0.516190      -0.742783       1.032379
